A mu sigma m b NeIII_flux
7.92581903815508 3869.566140013401 3.5685189602441625 0.0018970154626240555 1.0644622703337678 70.89605916089053
7.091873494589875 3869.9570882342646 4.169879670491795 0.015929359727846898 0.8742702887823888 74.12666083182023
10.440132524481696 3869.2061117558214 2.511391188230144 0.0006470488281194817 1.515360026816341 65.72193049970869
7.611155755386448 3869.936389956699 3.452894715940829 0.023007085574120314 1.2920946434256502 65.87549322556616
10.30400391342372 3868.853289917089 2.8024053315464275 -0.0054635680665932225 0.9155469646388505 72.38138678657381
6.917675808881436 3869.461498599543 3.960035802310934 -0.0011927783303657563 0.8037840508046223 68.66718625156872
8.418477802669402 3869.962333814384 4.12280019183231 -0.0036957670973938794 0.48448401290400844 86.99930692945628
9.131557973468128 3868.9017436683766 3.259235353077373 0.007465303147816136 1.0631586046719765 74.6020114635511
8.290076079137577 3869.422791260365 3.6346696975788957 0.003337302296093878 0.6515456137906942 75.52894189391314
8.31479059298142 3869.808485063068 4.087003890582248 0.012521707420943145 0.8517251766366156 85.18169964010089
9.353345789466253 3869.000725467631 2.568922411813521 0.0038230512800189933 1.2425838692411957 60.229313372910674
7.569169031308913 3870.2660947913582 3.7202305280834667 -0.00400584653840722 0.8533668692763308 70.58428019753771
17.66832617743396 3868.220796413284 1.909827656545903 -0.008188017302670242 1.2713477374539162 84.5823058528247
8.928602991975689 3868.875078609436 2.445717180228693 0.003865120252646577 1.2632292959681704 54.73683488985699
7.575357823999784 3869.8327206705367 3.8234962956304024 0.008354874864409768 1.1379099750593413 72.60286512874193
7.830820520571834 3870.147927945015 4.311695393014399 -0.0343771787181709 0.8558303732606954 84.63407971723956
8.022848920470786 3869.5415242264385 3.7644472977511714 -0.018831040384459756 1.0376419353376098 75.70416429299502
9.36551860847203 3868.8494614065926 2.54603513766047 0.022332737447729206 0.9262392057755526 59.77039945625464
7.722350633044663 3869.0043364537337 2.8834113182163 0.024459291286998953 1.6405781174841756 55.81437293673179
7.8378655030658955 3869.933836185998 3.0711559093246548 0.02083042901696021 0.9965106726089131 60.33781862381472
6.37917239233302 3870.236775508153 3.9184330782847994 -0.014637499963109268 1.3844887206841234 62.6565830251095
8.13593496318017 3869.1451373961304 3.2535796832503503 -0.024214914866644285 1.0778026435015111 66.35273823023478
8.650686617858153 3868.9368247824395 3.140249033437594 -0.002469936518404078 1.3214749642998898 68.09333486279193
8.204535764138747 3869.9748694643467 3.684656262812088 0.006048777314773438 0.8918274485019071 75.77761388534698
7.358095652488892 3869.764476090659 3.96439222250933 -0.012704064754351034 1.1266504705992064 73.11929221403709
7.820388668255105 3869.698215251467 3.664343911184264 0.0176674776875327 1.190715843461502 71.83142777140473
8.617790659344998 3869.704617157515 3.8085693206940743 -0.005200398259790594 0.7771627484137689 82.27118239841354
7.440764060326725 3869.786061771579 3.119530480073668 0.027628907599808756 1.404929090694073 58.183079160898494
11.217760174499134 3869.130140095595 3.1526630600044188 0.0036639865248542965 1.570354035657584 88.64895965036733
