A mu sigma m b CIII_flux
4.534922433421426 1907.4861269758553 8.056276773205292 -5.858599342368825e-05 3.503333527272397 91.5786369694834
4.691563228116318 1908.6966007210065 9.909377366631022 0.0008120670895566894 3.106596033689821 116.53432777301398
3.7923713698074915 1908.6867166325917 7.555046514634227 -0.005610080965494444 3.6158198447186654 71.81876553879502
3.8392111079249363 1904.1679799046979 8.89848280458184 0.0036733846871512075 3.5450420760500037 85.63432783472642
4.067332165658917 1907.8480152002792 9.88349029785427 -0.0088180886432147 3.393268562101932 100.76504790866016
4.6705696631278215 1906.1630311242982 7.427221099426234 -0.00022680804058089086 3.6088015805983975 86.95331443289773
4.305205515521507 1907.2131963941567 7.7294734030623005 -0.004785954496699594 3.5623596411723972 83.41299772352008
4.049120496773476 1907.8297679864077 9.56285904954099 -0.002557966791848011 3.5916176085312923 97.05957600254668
4.482112647913106 1906.2708615554518 8.636620546555662 0.0017404325772876852 3.3881135323113205 97.0323480078155
4.3333752645052614 1907.027895803102 7.687527220789354 -0.000683283019611109 3.6207838761380997 83.50315807654823
3.9148866391614106 1908.881443078393 7.608349233732043 0.003003041087942476 3.7317895787828523 74.66199052965699
3.3774420507467546 1907.0799921545067 7.790750669949322 -0.0038273276265016415 3.7772087803814283 65.95643082275767
3.2903074326080346 1906.4720232379573 8.52252254181603 -0.0080959264135961 3.797865719305637 70.2901663761736
4.0569515217161936 1908.124315179167 8.14426460352044 -0.008189928460117497 3.5671104756958245 82.82122076222264
4.356834475552132 1907.1224529242484 10.21262133021975 -0.005394842274766994 3.257111707936758 111.5316748389968
2.9905730840961793 1905.6472653384453 10.999206827943064 0.001425500814227669 3.694855822088898 82.45285972936779
2.9271313261878653 1907.2214912057068 12.124531896209252 -0.004204809355957151 3.2132633387114837 88.96048093234543
4.460276767365833 1908.8988492375609 8.849305067113042 -0.0022473815353337085 3.324024917244211 98.93749481368656
3.140220226820853 1909.1908058958104 10.558430746134535 -0.0015744973801437292 3.6612937029698944 83.10926021462573
4.414543064543906 1907.4675610624504 6.541225215928675 -0.005236351341105696 3.9189418138816348 72.38270253416324
4.319661689852641 1907.9391323435964 7.428532755449105 -0.0008717633384619897 3.672373994704327 80.43456392548794
4.417903598583492 1907.8044324245197 6.699282874493155 -0.002366740204453637 3.7341268569841204 74.18814042314725
4.2893799590562915 1908.212287793114 6.66839589683009 -0.005602059415218863 3.5645020176265145 71.69779971712788
3.4950788182816668 1907.0692947869225 10.314236352363952 -0.00154380086411658 3.3669306645133865 90.36161563428149
4.604316205305022 1906.0237359747239 7.640450155178119 -0.010696884969259638 3.66593486428312 88.18079755776505
3.275548641087228 1907.7037135740536 11.025269389285926 -0.006367284865288464 3.6162715171764224 90.52388763947725
3.6060225034089615 1906.47026766704 7.989456678101301 -0.0025186335795841517 3.8742519972445164 72.21636308454018
3.7877346376692818 1908.6196028734337 9.313404820948339 -0.005196609691790414 3.674841047959764 88.42558878303191
4.998498128594898 1907.222112731117 5.8246753381991505 -0.004323399317543207 3.597881235150924 72.97955169947123
4.493436492134719 1906.8804177283307 5.748750701026243 -0.0033982111921119613 3.784433115531388 64.75033470552046
3.7753912298636187 1906.7868987015695 8.23411312903773 -0.010018780197789604 3.5262902844758894 77.9235493961504
4.380244545575975 1906.7613353302181 7.6958830509834995 0.0030977517472216593 3.658495343359193 84.49806253561486
4.5695963722415645 1908.9575151317108 8.385579270873507 0.0007633321742507772 3.5475428828557725 96.05076848903987
4.205980831409126 1906.139642373017 11.332149431821094 0.0037026069228539554 3.296301201306262 119.47293037214052
3.6263021663158526 1908.7756422299526 9.674453463317219 -0.00378621493280424 3.39845424477662 87.9387652686189
3.8756388859082587 1905.644761555344 9.414112086440106 0.00012292123788771691 3.5266721807165644 91.45608442853623
3.929328735745104 1908.1058531732804 9.25120983729511 -0.0006168102371567065 3.4176418453143595 91.11855634231974
4.845573553904714 1907.053896327308 7.926729832416191 -0.0020419243939010768 3.3472197304363203 96.27847017431722
4.17772839327373 1909.550369419567 8.672920815274097 -0.006903953975642881 3.2932950547123028 90.82293184399018
4.12272137581685 1906.5601982020899 9.421189810606316 -0.012230864400556797 3.683792663248924 97.35979996587764
4.148274240589966 1905.5681287689467 9.463042689409424 -0.0036471977275737383 3.5452464638442347 98.39843544930851
4.013568090941215 1907.7740818830766 8.057602811089499 -0.0052695572868950245 3.5956141932721737 81.06370049202462
3.949428332709927 1905.815042805322 7.532069512243948 -0.0008379559707245618 3.6604577331835344 74.56559556852139
3.096815062028419 1907.182335975914 8.199508020899854 0.001562161331970107 3.764887173427355 63.64920738607758
3.6765105546419656 1905.3314397156207 8.992187217768915 -0.008308375090784227 3.539389130962667 82.86880794429143
4.204982407883399 1908.6552445164505 7.2071066090865115 -0.0037017410783642657 3.714813818117559 75.96526613437416
4.83310801476135 1905.918944662901 9.215330821161881 -0.003855004939773575 3.098258710141004 111.6419377901436
3.5245969058027735 1906.2814306288728 10.815788926001828 -0.0036376750681218427 3.536872356105964 95.55591887639152
3.6080359632995367 1907.6054428838727 9.953694689378512 -0.0012147458828079731 3.431973162829416 90.021264155917
3.067805487118677 1907.8515749750131 9.46097468559517 -0.006362245872823122 3.5378550053178173 72.7534570283053
3.599325310226672 1908.5118639475186 10.396836099811026 -0.0032371685890688535 3.456797600847015 93.80202891173374
3.9141467770364446 1907.9672131567543 6.728927727285323 -0.006729399718504294 3.8286072150344825 66.01960251032452
4.186801486197807 1908.6779759201306 8.428589131212114 0.0021718909877766705 3.6761894508381263 88.4559778061138
4.387034902716359 1906.8950872281162 8.099642292163614 -0.0013239508369236555 3.7847383208961296 89.06905881092392
4.053839032790103 1908.4419175227004 6.372043239108941 -0.002006575101561189 3.6359976375532206 64.74931054019547
4.053477714513883 1907.4205071226916 8.568752957210028 0.004367862136110878 3.4177586953667496 87.06334439727898
4.497966435328077 1906.9169137897586 6.20161434384927 -0.007739033093672765 3.73134124472327 69.921526330612
3.4138651655142263 1908.286020907889 10.40638511137765 -0.008379742028222323 3.4627155949990973 89.05046513222483
4.056452463975597 1907.6471227826808 7.711019216325691 -0.003908562213312285 3.755016456824028 78.40578558971708
3.655365160746471 1909.4264179330517 12.01842530226558 -0.00429546996996724 3.604152411703094 110.12052443458612
4.717871746564284 1907.072828303451 6.762740770767635 -0.0035317831489111557 3.604081571552054 79.9758390603224
4.067307098212485 1906.9302248537826 6.9203296667884455 -0.001034754939443674 3.7513929432905075 70.55433168772251
4.017252155060998 1907.4988520828995 7.074044782045563 -0.005194888033825107 3.616600741506584 71.2339178917685
4.228411436360348 1907.341868149375 8.355501097490471 0.001444279655176249 3.571166228435556 88.56042122584525
4.443050147312874 1907.7148468832406 7.673974161854703 -0.0012264228074966117 3.6079008238924994 85.46562674679413
4.582589806222533 1906.8230396132908 9.287532056962402 -0.0005686633854226123 3.3512172136480634 106.68447998636357
3.8199859475505384 1907.845903179655 7.721484957030235 -0.00621172615292655 3.515707761755745 73.93541742529338
3.3906896857668856 1909.7862142347853 10.598683334614702 -0.009370999685592275 3.5387825123885333 90.08031494988765
2.9927627246958757 1909.1549395482928 8.978232834636028 0.00264127965999716 3.646939706892897 67.3524012899857
4.2056359762503055 1907.0335252996758 8.076409575782202 -0.0020862926263270293 3.4721166188083306 85.1412355608526
4.08347427237422 1908.1542243060767 7.913972240437209 -0.005644704575174954 3.4831051976634306 81.00545774088138
4.669095474635876 1906.7636436413131 7.535145088783776 -0.004574392930828468 3.65773120066702 88.18897761190699
3.579310318525252 1905.390757955197 7.820412889668704 -0.00032975516106936915 3.797357170852348 70.16474795038683
4.354245480621 1906.6054289249348 8.446607670321434 -0.007433084829078325 3.6134937372335427 92.19028687074125
3.3156917578649354 1904.7018386814389 8.213362475528285 0.001451116888414203 3.708582086963758 68.26295332012265
3.66231359067097 1908.3760570747193 7.979729733519159 0.0014559233439906838 3.7195802997625553 73.25438813740611
4.668886837566376 1905.883725759552 9.447151803173771 -0.00631853124658736 3.0903290080492827 110.56156460013824
4.250503334166993 1908.345729071778 7.060098670715786 -0.005172599850075781 3.689724302444734 75.22134006260028
4.636721702352916 1906.6548154583184 8.164897373319222 -0.0038244452027367715 3.600494434400478 94.8968277071532
3.621051763438111 1906.9467283241613 11.388809455748591 -0.000756897000550577 3.3139663658253693 103.37201793127106
3.6151987134537253 1909.525870787916 10.710444685284758 -0.008098797646448455 3.253219072512507 97.05761396810747
3.184056090864798 1908.262696855472 8.83749473275169 4.5606033928525906e-05 3.6367267967896235 70.53421087253236
4.093721830290837 1907.6508683535437 9.394795217524553 -0.00403267977964 3.3666865910865256 96.40411699254453
3.32104658742812 1907.3532378814716 9.618087299768902 -0.004166981497747034 3.780263700421279 80.06701112838111
3.181976878413381 1905.9701200208813 8.757926234358234 -0.0011599766322499885 3.618176389805515 69.85351051920689
3.9043408401830506 1907.6485247100318 6.242931008226606 -0.004734078232042159 3.910926898690738 61.09788732680225
3.7088599021603543 1907.9882867265367 7.31807967985255 0.003325364508818011 3.6482451055869265 68.03423356909786
3.4400428432525394 1906.3718603643085 6.927200128281958 0.002015124661252239 3.7654313560337127 59.73261395381758
4.367311814089489 1908.4744472458167 6.023080037088557 -0.004117647309411455 3.683515199175619 65.93602607553788
3.179296876902159 1905.5286749235538 11.01417135067381 -0.008777143028228636 3.562579515331015 87.7754058597814
3.8364960382700106 1907.7082413309554 8.722986768376149 -0.005403911013205012 3.703367474855261 83.88608032490865
3.5016147028550235 1908.6924953872376 11.694498645878832 -0.003967032419521784 3.523825752543433 102.64549638539745
4.765614356725176 1907.0826534343373 8.121200923111754 0.003379447112951726 3.527921203561943 97.0128101591213
4.196134849339324 1906.3436867464707 7.883458077260794 0.0004248093661570727 3.7358534961751046 82.91939660547648
3.3637146553478274 1906.9228813765026 9.54867704452696 -0.0032626025562292596 3.392891976118694 80.51045600265579
3.951118130001049 1907.0056325431012 9.847890192940229 3.758896226348663e-05 3.4619279585172156 97.53335105126634
4.460688340036741 1906.2187908807257 7.272221093954386 -0.00021289028981632434 3.718499947459835 81.31279494198996
4.3155157463053175 1907.545871888137 9.118972079674508 -0.00048101833067100983 3.341505366523276 98.64351193950954
3.5820945919593457 1908.2342937166084 10.661643863779698 -0.007731414837410234 3.29443061042392 95.73068261256333
3.7156302065109 1907.4301311501333 9.821408654244372 -0.0025066886085846796 3.561484524237471 91.47369045335938
3.754255798592942 1908.8427638474013 9.62961965879509 -0.001296993723317313 3.4896682278387017 90.61976435763668
4.172707834298574 1906.077254399934 8.467523438451918 -0.0017864434901167926 3.3080302557828607 88.56544699444252
3.989202411175256 1907.589856273892 10.574230468191443 -0.0046120867409324435 3.146055156766441 105.7364630231373
4.463033383696548 1907.7642685252738 8.041176719258386 -0.004543498779228287 3.645377098078749 89.95797614166537
3.724131320711754 1906.7906064412264 8.234054745162963 -0.003337048670421141 3.6101287074424184 76.86500699314323
4.131560421883796 1906.5316819553093 6.919711467866279 -0.004548545922888406 3.7216453207512084 71.66251218778834
3.5007420993063083 1905.6596708566767 7.7908962112599776 0.0005348516106765061 3.6594921626102126 68.36557491635041
3.7542194092541337 1906.5008495186578 8.460249001679518 -0.0008454006135944778 3.532345071824747 79.61460233612804
3.585689325428368 1907.1722259142584 8.97450294279533 -0.004328480454553359 3.688475286979851 80.66274492296486
3.7833254203247537 1908.2931741161563 8.372391767382187 -0.0041848353834415195 3.635743285671598 79.39866030389534
4.033511914289668 1906.9396755637927 9.151480268358382 -0.0011780718449588726 3.6357033578234224 92.52617862079522
3.455945150353983 1905.9436812577628 11.167936106098011 -0.003392550813893393 3.3572081718728795 96.74525995714431
4.014011830310887 1907.36772428373 8.36175906152836 -0.0026880112128846514 3.4825358199627314 84.13297222197248
3.3893279819923907 1907.8217222104856 9.550113600374184 -0.002931569851963275 3.6344073087770132 81.13571523274943
3.6766703762823063 1908.806831225505 9.024696005639052 -0.010170112654043804 3.532588762827938 83.17201281723861
2.807852845027205 1908.1782865520925 11.699140960637758 -0.0058950564097731 3.6552920139288245 82.34140086041145
3.253439701910111 1906.54473599156 10.053335907997978 0.002249978042250008 3.636856805653835 81.98660254011445
3.6021830363192304 1908.6250168437905 7.2029142408401 -0.004580795308167707 3.687878774057081 65.03751736794662
3.7158465954783884 1907.4613250550135 7.639950748147098 0.00044353378109804505 3.65661225284329 71.16038176890866
4.399554224871281 1906.480110799759 6.939005247946458 -0.001062070200571788 3.664601055475703 76.52367611747675
4.929725030706251 1907.406196929018 5.06919303803021 -0.003285387731127542 3.829032597329215 62.63995829149437
3.2034997144438253 1905.2535354458353 9.91038883684124 -0.004416324629634985 3.657857983824222 79.58025350660267
4.232151907242735 1910.3761454539865 6.975477382753964 -0.004107027139282997 3.6868733095275963 73.99887492407468
3.3558882214376937 1908.5122543414109 11.863339089677876 -0.004007962432426446 3.7246006820615984 99.79398492912505
4.060577269360747 1907.4235496779652 8.055258628636118 0.0013315751477393101 3.5866155619568905 81.98930445113177
3.6954438860769225 1907.089731444493 9.203390789158812 -0.002463528720607691 3.739319483141159 85.25196724887286
3.351403883236522 1906.6965866660423 8.933266217822197 -0.004214323317436345 3.5367882874605256 75.04590153309664
4.29841479501731 1906.857229344376 7.408166628047734 -0.0004352850554937448 3.540596156390486 79.81949921655765
3.7276010151100976 1906.978360738665 8.978551281055248 -0.0022661587774825956 3.5115568818530885 83.89298029730573
4.701888664661352 1907.7850789888264 9.058259203065399 -0.0004890278783025486 3.326174043113994 106.75962002723995
4.001600313402874 1908.0364169874958 10.654739409143188 -0.0029692599750914825 3.368072510188122 106.8726245710311
3.7506244400598288 1906.0333193107795 11.823970921703697 -0.0013909626238059708 3.375907629930975 111.16213170705926
3.7986743282311752 1909.2590598490403 10.551500024992631 -0.001039506894132345 3.3801761545626707 100.46995326977674
4.261831112228127 1906.7964329212439 8.198993354193634 -0.0038003570405940636 3.4674985441253408 87.58842239206437
3.8176248081307733 1906.9928449558893 10.098869761463785 -0.003258230184237555 3.316986485539078 96.63978382198918
3.9614926229927914 1909.591351704536 8.481421820389812 -0.00575607975836936 3.640464106400418 84.22042893060996
3.6354212162723756 1904.6635766984289 8.035824411522913 0.0009658758895241572 3.5961972356360667 73.22765219693912
4.324243815141058 1906.7971689203177 8.325856493293081 -0.003767536331636966 3.696047515228906 90.24622161042153
3.473623773679566 1905.7034488899942 7.670624274467751 -0.0015514345235379916 3.6739639729535107 66.78876656528747
4.001126402945138 1906.1385952435999 8.017973748997223 0.0010032010830661247 3.5432190081682817 80.414957354113
3.192148431142565 1905.9618167224735 9.203476004858654 -0.006094311579307222 3.7901410413723613 73.64188488722111
3.1500309931632353 1907.6621916901208 8.679283985279978 -0.009727533333803797 3.687379431566626 68.53125099848171
4.334589588485231 1907.7087607685908 8.787246734052768 -0.0036618232433985624 3.6296809041361273 95.47523558182175
3.512328835282749 1906.4966266573567 10.382160973676717 -0.0024382460769936335 3.4306133115502364 91.4056121695067
4.3531467296761495 1906.7195444661922 8.701083381367294 -0.002733734316594734 3.2580532013052195 94.94379143801198
4.082768530425458 1908.6525848611554 9.536774725871945 -0.003024899859498568 3.5235934983618575 97.59919077358093
3.718459995609031 1908.5237178976608 7.9215710840537525 -0.01028629169860816 3.5796962240138024 73.83535570305362
2.7536320034531614 1907.0022318458277 10.837956823379033 -0.0013538310085833855 3.5421524689894093 74.80717443854289
2.993897472587143 1906.639743180436 11.947347733321934 0.005487289961437091 3.559130791850731 89.65992310195811
4.190907014122357 1907.8421963913345 8.05387587719005 0.0020197117234108334 3.3824414470068978 84.60633671272666
3.272673046789669 1906.7230809757277 8.085117122711747 0.0022656512762456163 3.571812806544986 66.32524600052733
3.653311092488148 1905.4787678377145 8.991314502987413 0.0011094656665439797 3.767365653883753 82.33789854702877
5.124353494844062 1908.4380425523943 5.408348552188599 -0.0016789139221030963 3.6405482369518087 69.46942243588514
3.1857899383117645 1905.5654021108296 11.00418293974537 -0.0029372325649457314 3.4696197004758598 87.87490574703416
3.855804920320913 1907.9710868677414 11.085873989479818 -0.00450912557513383 3.4699622843227504 107.14574407025022
3.9057025951837963 1907.8984548227247 8.718639259636996 -0.0026660269518288763 3.60473543638986 85.35673869555906
4.161564850485947 1908.344307083364 8.406889375255234 0.0004336490118545884 3.47863187013556 87.69643390713496
3.800099764866183 1906.8715876239955 8.173530897202442 -0.00016194072989761583 3.7204994016816757 77.85645785483392
4.150797511091874 1905.5423307551014 7.820157195337032 -0.003387783283953835 3.4408401195245286 81.36487561581498
4.138161375769709 1905.292807420652 7.5953803543191345 -0.00023434413490132627 3.5681794366100137 78.78560674214918
3.50457739802113 1907.307288802212 9.440671496069374 -0.003900085696696908 3.5383519159107055 82.93321007233165
4.043369574966126 1905.825051576667 8.383083507428198 0.0038107143917113545 3.2648485695270884 84.96443336170834
4.144235991829176 1905.8501445087343 12.10380603317909 -0.0009320403592830056 3.277865644688179 125.73505257538947
3.547502017155756 1906.7110475054087 10.37083064394883 0.00012607761347893133 3.671228204046603 92.22021439284147
3.498052701519884 1909.8850038975136 11.505801068049902 -0.0027280198334820776 3.457979789672261 100.8865203977457
4.8096058476328505 1906.8448420108361 7.129344602612841 -0.001472187553832053 3.4076937149027646 85.95062287209325
3.4086901224812136 1905.3302783825882 9.91156651213089 0.00180996615136555 3.3337531667796236 84.68758647045324
3.706997186435618 1909.4602541859597 7.327400091050718 -0.002774196909423196 3.771900226965899 68.08667031752285
3.650819185733751 1907.1947886685798 10.080370072517916 -0.0014381762539171727 3.4871197701137278 92.24795231784753
3.807199055395747 1906.7956661921605 9.681839639914795 -0.007830677970416434 3.6371534681531235 92.39604961019901
3.162211136913203 1905.5831465109613 10.295155649981403 -0.0029230524424755074 3.6494323343946955 81.60442613369382
4.72667388317781 1905.5937532898247 8.26659478777212 -0.00017234552295889057 3.542116644989446 97.94273408889848
3.228775223668319 1905.9623992867162 10.150397205646303 -0.002557507409813278 3.657750058653745 82.1506082910164
3.7974589544867867 1907.1515173664684 8.829006240711415 -0.006389520993457992 3.6344745112117747 84.04170341201286
4.303699076711536 1905.9813099593605 8.506933134297707 -0.0007486378045305146 3.4326094522310515 91.77087030956956
3.255244532699685 1907.2771958863282 10.414426129548177 -0.005338951264802122 3.3242931905856326 84.97846777559728
4.199720663323279 1907.395273586844 9.640708473740418 -0.0014332298118375335 3.106212295277769 101.48907392192783
3.5571950906657275 1908.2687236034008 7.706628614363763 -0.003081679847569389 3.7145306719707243 68.71666107942653
3.326071650670575 1908.1534185311548 9.091716707065915 -0.0032730008640705194 3.4282075071797773 75.79969003253177
3.1117622293893152 1906.4585095493082 10.216722662309769 -0.001365862249570827 3.604175926476586 79.69075540634827
3.6827683251823182 1906.847097194692 8.756021386656766 0.0031541839190022828 3.7191048426507565 80.82973352674176
4.209467743369486 1906.910933510041 8.32935321545214 0.0037352997178247247 3.414194708671949 87.88776072642807
3.728733120703088 1905.5360010680852 8.171027341032161 0.0020319626560939205 3.5839452595433405 76.37089818110863
4.554765806215006 1906.9823640879015 8.840102780240633 0.004201297784239742 3.599148105005346 100.92837947973398
5.160539703654631 1908.5111436229251 5.15064699385925 -0.001664545241801866 3.680448875537039 66.62647610219199
2.857598025038458 1904.9678974404717 9.410486327556008 -0.004282558990152046 3.7079818312160597 67.40671135988946
3.4848133689397516 1906.7368207825764 9.37255420761863 0.003011570534371632 3.582653274481064 81.87049557885022
3.8025287671663084 1908.1387039860563 9.656118011882588 -0.0054168039875116545 3.5507945241068777 92.03754107584035
4.080246199397347 1909.3479412270501 9.182952425433031 -0.000690871626440943 3.436670423889558 93.92011971109498
3.340637453240724 1908.1601411268896 9.30620457213858 -0.00019658852028029338 3.7151749641144707 77.9277029998512
3.721139935693578 1906.9725604791288 9.77776337318307 -0.005883156653202717 3.439823753372787 91.20223039057659
4.0167502185083634 1905.3947210913384 8.5018772872956 0.0006134835069533033 3.4642261031460877 85.60114866018411
3.775324958266797 1907.9404780016068 10.01116336407145 -0.00294511120178964 3.343884960868916 94.73900553141121
3.864205492246718 1906.5613146353003 8.778470621061421 0.00028636512273068305 3.456609776501086 85.02937907032171
3.825257383384957 1906.9438822557067 9.554282770199796 -0.0010992296908091956 3.555074948657672 91.6112242424611
4.034356218735716 1905.7400029531589 9.60937620532686 0.010819864475795717 3.4978509770514834 97.17607923913648
3.2029439631950263 1909.376478363935 9.999104792672183 -3.110280513448933e-05 3.729082892155044 80.27871174952257
4.062394870323907 1907.4285003084235 7.601186821089169 -0.0011607863480225834 3.611978288684668 77.40223051639083
3.718243572281619 1905.64116642152 10.069832218953566 0.0009342383812816391 3.347059537205705 93.85339875333
4.5010394823156545 1907.2032168677572 6.102118164645487 -0.0026164068909781154 3.861881094570167 68.84673832311668
4.355446735947528 1906.7848986198105 8.088604866855945 -0.004838259783569513 3.3681049047570935 88.30722988365035
3.6444358361932374 1907.974891563361 9.72502062330029 -0.0021628298131242383 3.697132005076338 88.84045489390195
3.8285790644112003 1904.8531576620298 9.255771386888027 0.0031546522475940225 3.5604804841517583 88.82601393153428
4.303662751901822 1907.1507865923093 7.593331721941553 -0.005847600802094158 3.610619080189747 81.91445354368366
3.6082798177206348 1907.144835797669 9.328822900761427 -0.0005147490907577022 3.639038219996933 84.37562286463192
3.5703703205264192 1907.4890083590656 9.864660286727855 -0.006919090376884108 3.7081270204993775 88.28467685693381
4.392916925081353 1907.015344375932 7.64675365568068 -0.0024541797164688304 3.63044802184093 84.20153793216933
3.9007490621665233 1906.7419310733458 9.105717116578521 -0.004639470457406762 3.473627401731946 89.03322422257794
4.306575465394337 1907.739851903756 8.928923843912436 -0.0056320890573524 3.3290754083705356 96.38758849995709
3.514266690618297 1906.5122083241322 9.765373282421812 0.002692782271736056 3.5726430491696535 86.02278508393866
4.071723502675637 1908.000829956313 8.822757012522247 -0.0021668143923588646 3.2930517304470266 90.04768070743225
3.5684011440007355 1905.3283191581625 10.517076175398929 0.0011248939523344614 3.5243597950704144 94.071620130293
4.10777803606767 1907.0001817685743 8.543720067389014 0.0008959616228130718 3.639281813523408 87.97188807317288
4.216835888639413 1906.1161624255858 8.164702938942854 0.0015478523089006687 3.45871905752713 86.30123720747217
3.959396116485074 1906.6017155171842 7.904925549753082 0.0008188480258495262 3.564035499565598 78.45428539512501
4.127646778821373 1907.9458668270754 10.098936168543393 -0.0005003625009276887 3.339803034275364 104.48840194041536
3.96780147505836 1906.3667915348317 9.048276954523784 -0.0037412003761427655 3.5194378326763918 89.9923833863138
3.9233398187754664 1905.4125603243083 8.66649089626463 -0.006238891988597838 3.474911887260146 85.22934392453027
3.759648303348039 1906.1099755536618 9.068960748943383 -0.002986550533688768 3.3858263293205555 85.46625556605832
3.610156814168758 1909.8559343166153 11.568743073831504 -0.007344004373140948 3.479123198722802 104.68927133352406
3.422245662525361 1908.8632999003992 10.241077428967861 -0.005719453927075324 3.5203105841640316 87.8510113683748
3.377915208383647 1907.7963485542948 10.142066927749891 -0.00443464774312416 3.4388099315760883 85.87468363899224
3.411935770327833 1905.9002424105809 10.65798558600839 -0.006626860475653939 3.4924288810655737 91.15193863119524
4.933592021865529 1909.1109751046583 8.454573698173231 -0.003651452430211234 3.2636750223887976 104.55501809336877
4.765096158209931 1906.8531913043644 7.779671230365443 -0.004004565148714886 3.5910677112649965 92.92291971321866
4.363781069525581 1906.1459019005854 9.213883434837042 -0.0007817488192617413 3.3512389570732846 100.7849307656708
4.255486888167341 1906.5116643863328 9.439614928945359 -0.002036075356346736 3.4321756349420065 100.69165273496391
3.8935492435069885 1905.643172978603 10.036112836412249 0.0038145309617915275 3.4131591762454088 97.94925597418165
3.730337288925615 1906.734886348291 7.857592998919053 -0.002115972213315462 3.8163317088841477 73.47296490002047
4.164819546583792 1907.8240991198822 6.034982646258387 -0.003992731911645036 3.6239136627113453 63.00313334334829
3.6192288569984075 1907.0533726543129 9.808342546443955 -0.0007360616852720844 3.5790547449671624 88.9818856695133
4.106938437248761 1905.9012696602304 7.488250685768285 -0.005006704128352158 3.666678965382769 77.08830595290726
3.711869691995917 1906.6169010552112 8.942570194082874 -0.007323046020542442 3.3340322012030543 83.20415484305498
3.2357574305167245 1908.2448991893182 9.59888486020447 -0.005963018924204469 3.934213010097652 77.85502950408652
3.3719449509972748 1905.3726882221247 9.91597206760454 0.0013516233007753037 3.566970321840838 83.81190360155433
4.023200499720023 1905.1419185160516 8.045338236282797 0.00013496994164332926 3.4514002894872555 81.13456608324263
3.9006287811607 1908.2468219759508 9.55179324118128 -0.00017442196079165903 3.4853597827719742 93.3919553243576
3.7050127366637424 1908.0794393314422 10.15504101738083 -0.009742911894427296 3.654303473785205 94.31077666894387
4.030075089860264 1906.638467518294 7.917820868874788 -0.001970360405969422 3.6462455799002838 79.98503597442573
4.155415470388973 1908.934462826011 8.889594581710346 -0.005145110577078348 3.5809165202958333 92.5947453179307
4.0683139523772205 1907.3468004784777 8.636019667077642 -0.00523437827172275 3.389300586828732 88.06797632284722
3.3386662957157034 1906.4322856476374 10.61654290158805 0.00178483520741801 3.5890602924861983 88.84767472348494
3.7083243978254314 1909.0868475548168 8.481785828720607 -0.003925895428490553 3.5129477160505687 78.84151385038723
3.940624847108146 1904.5719648520328 10.4156875749091 -0.002770304491597286 3.4252318260848273 102.88284615032994
3.790139994774921 1904.0780922804222 8.567673353137698 0.004503049965937998 3.5921759154136796 81.39694144531171
4.328587334016574 1908.2434304988258 8.049767349736525 -0.001223727124418652 3.4095020008989843 87.34125888283401
4.103093077458445 1905.8441108228928 8.617171283651077 -0.001833046391477048 3.4138417620056893 88.62699587931533
3.517730306415499 1908.5782813066035 10.541906305035383 -0.001219990694030778 3.5417688608610174 92.95475841593054
3.5788770971933204 1905.6486141755531 9.157189793763527 -0.008413211157146468 3.611941481118388 82.14836691306739
4.203948732873656 1907.9777384060044 8.848750171213846 -0.007762231630791476 3.622013213035461 93.24579994970219
3.899310237358335 1906.4584133343917 8.126517768522726 -0.0007914055643001594 3.5020907444464133 79.4295703553643
3.942233165106929 1908.0929665968101 10.232586850367673 -0.006209613620614159 3.4420516794968754 101.11548769853479
2.993667395813613 1909.2027206508935 11.35732376445411 -0.004986341169099708 3.498173129812182 85.22548631128568
3.5786129365238097 1905.9671644402697 10.05731144004882 -0.0014393409880460739 3.2859280968456126 90.2166217874719
3.2499031895638084 1904.3450613353343 11.546007473598252 -0.0048851022306434025 3.334811716556758 94.05723173140956
4.566095256801147 1907.9500265232987 9.889905185566406 -0.0027874620985332546 3.344338979817907 113.19494417234414
4.343463991673693 1907.783155787987 8.365396106977817 -0.005389136515062469 3.671039206650098 91.07782892849517
4.400442522247902 1905.723677354394 9.36449607998952 0.0008936410386629103 3.276733702580188 103.29295432999606
4.627813735563464 1907.019341087227 9.065155286466638 -0.0004565727229081189 3.417230924381376 105.15769375838609
3.881493924499604 1904.9873147324433 10.317750892116553 0.002071699984561412 3.2725116649344494 100.38616955303027
3.791997903210726 1906.2847807463027 9.078445440957456 -0.0028073723912958397 3.5889567411217245 86.291796502199
3.950147237753657 1908.0099517847011 7.493184161679761 -0.0053340998973287305 3.578292929679889 74.19414329425
3.4361617007676717 1906.5723890375114 9.831927776670803 -0.0004961501158338034 3.5926796495317377 84.68416442828538
3.766758481818736 1908.5276731757876 8.004054380750558 -0.0042480306498449815 3.897209695291642 75.5731874227345
3.3509102891253355 1906.707214615234 9.890009230896425 -0.005557175553530539 3.345262078348761 83.07099878711266
4.660042789837881 1909.3986267395567 7.591464274746442 -0.004957352266835516 3.6863522601211924 88.67585637262269
3.180372182915994 1904.2867112197328 9.972132636001307 -0.002513281751914477 3.442947806790756 79.49794944766
3.7211714003323086 1908.8628970478753 8.4723505857974 -0.0013580998053775901 3.442832203252083 79.02664180325557
3.858566355721658 1909.0468934711166 10.59638053794648 -0.0008144006999393407 3.5615395051713805 102.48810277767997
