A mu sigma m b CIV_flux
10.049879745390385 1552.0017450129408 10.48495290488818 -0.0036283192292154236 5.253913397668569 264.12972754900153
11.780751773580612 1550.7522373103905 8.513861993888401 -0.003100032126857879 5.247534752523863 251.41405088374069
11.255851366358636 1551.7470589406691 9.63529396417533 -0.003229809478513311 5.065208129327972 271.85245099316006
10.832952726991524 1553.2087126575077 9.615186527835403 -0.004085434872423817 5.444258839257118 261.09255958640335
11.496986391067496 1551.6891668007738 8.024746187338591 -0.0048721820978988315 5.463870503543347 231.2625215225777
10.00607078147224 1551.5402603491912 9.772567514618355 -0.004881286164536613 5.519577289381006 245.11065151979398
9.889756084246324 1553.0586813946338 10.216603629595857 -0.004642850750466008 5.4591529343777045 253.26901376424237
10.141164982371835 1551.0506027945798 10.76610646558708 -0.004093645239089148 5.431930032305891 273.67583545027185
8.941957228005725 1552.2744510066327 10.756056391427022 -0.003991580807660624 5.570919242958355 241.08799923983344
9.063603004547195 1553.4662689435595 11.664003573108872 -0.004181704976401046 5.48971847521568 264.9954718359281
9.616920033459307 1552.8366152833055 10.808305253124152 -0.0038182070201917273 5.304468327237017 260.54547843843886
10.152878171951327 1552.4206965034286 10.33248535164066 -0.0018396870288870213 5.22363243664408 262.95649807566133
10.097351747852983 1553.1437237720725 11.216627016334932 -0.0028475397604754327 5.419446149572085 283.89627766312276
11.457050818958553 1550.287705859749 9.09869917518149 -0.0037470693232346808 5.299122331937186 261.30160666744973
11.474158866450074 1551.1817540492318 8.961900730711035 -0.005151244297797475 5.356119401525934 257.7572691118655
13.018546835818018 1551.3112384079632 7.325095764412084 -0.0040278899062082965 5.5329169637017435 239.03734191796744
9.972303932611085 1552.672307397053 10.638712933231751 -0.004176723831426768 5.604637121377553 265.9344071408842
11.153761097699412 1551.939526667185 8.830687540202662 -0.004037123207942936 5.517648987595464 246.8913023025314
10.829831866853256 1551.3253154833362 9.117458389241474 -0.00451051858815189 5.307797303763886 247.50583294695898
10.772122082935095 1551.8885907743447 9.361093902048134 -0.003267572926908618 5.164248710313086 252.76550342373693
11.093981529423521 1551.5070915532815 9.097073474191555 -0.004351095045568984 5.352866133401258 252.97585653979064
10.404747208971243 1552.2816730096456 9.715499561147755 -0.0032910179577552894 5.495618905252976 253.3883268549402
10.995805361320038 1552.2287750468863 8.282826723817923 -0.005117851231361447 5.537371121347935 228.294555305086
9.997545696280447 1551.5053282632748 10.287649461192505 -0.0033936662624978295 5.41470059219121 257.8098402909155
9.74277323889084 1552.830233978121 10.50353107275262 -0.004015845684628121 5.413180094462472 256.512098307806
9.745469069707097 1551.7918891986762 9.95683336742176 -0.005174771854382348 5.626485159280163 243.22819711361896
9.722140902296383 1552.5671606108692 10.263921067710738 -0.0046498426600021705 5.500574308090309 250.12963461762416
10.914076912366198 1552.0597649509011 9.1684772797939 -0.0035267223012256195 5.2060844670643736 250.8269268934406
10.89414929601528 1552.6063411709154 9.35555615643108 -0.003076307308229708 5.311472878241837 255.47762301067212
9.997412467776309 1552.0913341883577 10.210379190561348 -0.004093123111087525 5.629231109612 255.87002740779243
11.270079924218242 1551.1572889573367 8.147524749339857 -0.0042908890014205095 5.499095109022505 230.1667675263948
