A mu sigma m b MgII_flux
1.2377932493876607 2797.19340068592 4.419681358676948 -0.00088461934505948 1.276180985163691 13.712890357748012
0.4904061135233549 2802.2998629663175 33.41222423784515 -0.0008308680083234016 1.1574456337493857 41.072505566882086
1.483906809842096 2795.1145995220086 3.892646122310965 -0.0005881053222070479 1.281480235757376 14.47909728542757
0.19594625783830188 2799.64268629771 44.65863803064978 -0.001098254805419537 1.1647057938601084 21.9347345020833
0.9240494870987952 2804.2251486091463 70.77849444474894 -1.8835789969248685e-05 1.0004914274485832 163.94058665199404
1.6158022664929619 2799.1141521988225 5.877151712364114 -0.0004762947754250569 1.1734204175903777 23.80373182758501
0.5472001836108993 2801.537824440566 27.634833819071222 -0.0005700955951603487 1.174563187219104 37.90469670107735
0.8450287448892804 2801.9671047632155 60.86968720857998 -0.0008014401687611414 1.0329201531454213 128.93252460459115
0.948939091559738 2799.8146817783445 4.816343521944779 -0.0013552914427570936 1.2113715481640865 11.456335592594897
0.6997210431986461 2804.624031371108 53.37989891148382 -0.0011813172722669396 1.1400804306868708 93.62516932173128
0.6153384019959152 2791.9657964289954 46.03929688264569 -0.00035033920676404845 1.1264240237087768 71.01214577777046
0.6632673830803391 2792.332168690894 9.203467676908012 -0.0011591173072905974 1.1554933222620551 15.30136117732319
0.6550341876854159 2807.1970506648827 52.99538612900265 -0.0005499430323159196 1.0215851412873436 87.01456679185698
1.1908241722908381 2797.7958402237678 5.0501765619150145 -0.0006285678676702553 1.3141375272011473 15.074542408023596
0.32249779140880364 2792.406404768719 12.706435255396922 -0.0006365779378249722 1.2832267488143223 10.271654592291114
0.8443065977214862 2796.1931619191905 37.21118653580878 -0.00045349263817802036 1.1299438685636416 78.75237056752798
0.8187131190188901 2807.383534550742 59.513945038934786 -0.0008532333882282382 0.9795493911799059 122.1350805908967
0.6599496550533623 2795.8314929809503 54.664383540485915 -0.0011000801326273447 1.0705853658150475 90.42847257239175
1.0811784099624164 2796.2790824553167 8.088177821824544 -0.0004664744032902746 1.2942330415350063 21.91987078455106
1.164946083912402 2795.835783814054 5.145172858860391 -0.0009194203486396378 1.2722345209618156 15.024351309544137
1.4481610828717515 2797.3509630257818 7.647496022354017 -0.00016062905282330272 1.0271104195500662 27.760422158929014
0.3418058122010673 2804.768818505129 24.75595447094651 -0.0013856990419810946 1.1628779312708866 21.210409476378295
1.1399511287647335 2797.6436910846573 8.011498585114651 -0.0012041647689241658 1.2288926958325428 22.892326293439698
0.33663331158979776 2807.148984700947 51.05983815621668 -0.0010262495431877087 1.2170659495470624 43.085035736173644
2.2091386883484665 2795.1813523801006 3.9399779922537688 -0.001038144849068996 1.199788166610907 21.817586757590654
1.1298113453734762 2792.036943020631 10.323074526678854 -0.0006368409668778088 1.1811543362535455 29.23512320539643
1.9506306579323351 2794.8920917397886 4.043858107920467 -0.0008351810403880407 1.168167250491407 19.772468322235973
1.210476826681117 2794.9567414918733 8.505897519013871 -0.0010400184120706781 1.1155023611512287 25.808725579375118
0.8297110664872775 2795.593837312241 4.303951311129695 -0.000791413216915326 1.1960573812594362 8.951259888707227
0.8384990697151432 2798.6101622348756 59.82411248357177 -0.001018867983847327 1.1120132059396934 125.73864723872688
0.8635199834046641 2790.7499905803033 10.868655531632601 -0.0007727539054005494 1.2128212751899763 23.525461464907917
